order_id,customer_id,order_date,Order Status,Subtotal (inc tax),sub_total,Tax Total,Shipping Cost (inc tax),Shipping Cost (ex tax),Ship Method,Order Total (inc tax),order_total,total_quantity,Date Shipped,city,state,zip,Product Details,Coupon Details
2769,1295,12/12/2016,Shipped,69,69,0,0,0,Free Shipping,34.5,34.5,1,12/12/2016,Marathon,WI,54448,"Product ID: 495, Product Qty: 1, Product SKU: 202-Natural-S, Product Name: Modest Scoop, Long Sleeve, Natural, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 69.00, Product Total Price: 69.00","Coupon Code: almostgone, Coupon Name: Sale Page 50% off, Coupon Value: 34.50"
2767,1259,12/12/2016,Shipped,69,69,0,0,0,Free Shipping,34.5,34.5,1,12/12/2016,Portsmouth,RI,2871,"Product ID: 495, Product Qty: 1, Product SKU: 202-Natural-S, Product Name: Modest Scoop, Long Sleeve, Natural, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 69.00, Product Total Price: 69.00","Coupon Code: almostgone, Coupon Name: Sale Page 50% off, Coupon Value: 34.50"
2766,533,12/12/2016,Shipped,74,74,0,0,0,Free Shipping,37,37,2,12/12/2016,Seattle,WA,98119,"Product ID: 536, Product Qty: 1, Product SKU: 501-Natural-XS, Product Name: Tank, Natural Size XS only, Product Weight: 0.3500, Product Variation Details: Size: XS, Product Unit Price: 39.00, Product Total Price: 39.00|Product ID: 538, Product Qty: 1, Product SKU: 401-Natural-S, Product Name: Crew Neck, Short Sleeve, Natural, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 35.00, Product Total Price: 35.00","Coupon Code: almostgone, Coupon Name: Sale Page 50% off, Coupon Value: 37.00"
2773,1329,12/12/2016,Shipped,78,78,0,0,0,Free Shipping,39,39,2,13/12/2016,San Francisco,CA,94122,"Product ID: 491, Product Qty: 2, Product SKU: 101-Natural-L, Product Name: Deep Scoop, Short Sleeve, Natural, Product Weight: 0.3500, Product Variation Details: Size: L, Product Unit Price: 39.00, Product Total Price: 78.00","Coupon Code: almostgone, Coupon Name: Sale Page 50% off, Coupon Value: 39.00"
2764,1357,12/12/2016,Shipped,83,83,0,0,0,Free Shipping,41.5,41.5,7,12/12/2016,Mendon,MA,1756,"Product ID: 520, Product Qty: 3, Product SKU: 1031-White-L, Product Name: Thong, White - Sizes L & XL only, Product Weight: 0.1000, Product Variation Details: Size: L, Product Unit Price: 8.00, Product Total Price: 24.00|Product ID: 521, Product Qty: 3, Product SKU: 1031-Black-M, Product Name: Thong, Black, Product Weight: 0.1000, Product Variation Details: Size: M, Product Unit Price: 8.00, Product Total Price: 24.00|Product ID: 538, Product Qty: 1, Product SKU: 401-Natural-M, Product Name: Crew Neck, Short Sleeve, Natural, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 35.00, Product Total Price: 35.00","Coupon Code: almostgone, Coupon Name: Sale Page 50% off, Coupon Value: 41.50"
2776,1360,12/12/2016,Shipped,89,89,0,0,0,Free Shipping,44.5,44.5,4,13/12/2016,Greenwood Village,CO,80111,"Product ID: 521, Product Qty: 2, Product SKU: 1031-Black-M, Product Name: Thong, Black, Product Weight: 0.1000, Product Variation Details: Size: M, Product Unit Price: 8.00, Product Total Price: 16.00|Product ID: 521, Product Qty: 1, Product SKU: 1031-Black-S, Product Name: Thong, Black, Product Weight: 0.1000, Product Variation Details: Size: S, Product Unit Price: 8.00, Product Total Price: 8.00|Product ID: 523, Product Qty: 1, Product SKU: 1040-Black-XS, Product Name: Night Gown.Slip, Black, Product Weight: 0.3500, Product Variation Details: Size: XS, Product Unit Price: 65.00, Product Total Price: 65.00","Coupon Code: almostgone, Coupon Name: Sale Page 50% off, Coupon Value: 44.50"
2777,233,12/12/2016,Shipped,119.36,116,1.68,0,0,Free Shipping,59.68,58,3,13/12/2016,Boulder,CO,80305,"Product ID: 491, Product Qty: 1, Product SKU: 101-Natural-L, Product Name: Deep Scoop, Short Sleeve, Natural, Product Weight: 0.3500, Product Variation Details: Size: L, Product Unit Price: 40.13, Product Total Price: 40.13|Product ID: 495, Product Qty: 1, Product SKU: 202-Natural-L, Product Name: Modest Scoop, Long Sleeve, Natural, Product Weight: 0.3500, Product Variation Details: Size: L, Product Unit Price: 71.00, Product Total Price: 71.00|Product ID: 521, Product Qty: 1, Product SKU: 1031-Black-M, Product Name: Thong, Black, Product Weight: 0.1000, Product Variation Details: Size: M, Product Unit Price: 8.23, Product Total Price: 8.23","Coupon Code: almostgone, Coupon Name: Sale Page 50% off, Coupon Value: 58.00"
2856,1370,20/12/2016,Shipped,304.65,283,0,0,0,Free Shipping,0,0,4,21/12/2016,Denver,CO,80206,"Product ID: 510, Product Qty: 1, Product SKU: 402-Black-M, Product Name: Crew Neck, Long Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 79.66, Product Total Price: 79.66|Product ID: 537, Product Qty: 1, Product SKU: 401-White-M, Product Name: Crew Neck, Short Sleeve, White, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 72.13, Product Total Price: 72.13|Product ID: 543, Product Qty: 1, Product SKU: 402-White-L, Product Name: Crew Neck, Long Sleeve, White, Product Weight: 0.3500, Product Variation Details: Size: L, Product Unit Price: 79.66, Product Total Price: 79.66|Product ID: 649, Product Qty: 1, Product SKU: 801-Black-M, Product Name: Turtleneck Tank, Black, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 73.20, Product Total Price: 73.20","Coupon Code: ann300, Coupon Name: , Coupon Value: 283.00"
3153,1445,24/08/2017,Shipped,155.02,144,0,0,0,Free Shipping,0,0,2,25/08/2017,Denver,CO,80220,"Product ID: 512, Product Qty: 1, Product SKU: 601-Black-S, Product Name: Camisole, Black, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 77.51, Product Total Price: 77.51|Product ID: 513, Product Qty: 1, Product SKU: 601-White-S, Product Name: Camisole, White, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 77.51, Product Total Price: 77.51","Coupon Code: artiscool, Coupon Name: , Coupon Value: 144.00"
3833,741,7/8/2019,Shipped,74,74,0,0,0,Free Shipping in USA - USPS - First Class Mail - 4 to 7 days,59.2,59.2,1,8/8/2019,Chicago,IL,60610,"Product ID: 665, Product Qty: 1, Product SKU: 301-Navy-M, Product Name: V-Neck - Short Sleeve, Product Weight: 0.3500, Product Variation Details: Color: Navy, Size: M, Product Unit Price: 74.00, Product Total Price: 74.00","Coupon Code: August, Coupon Name: August 2019 Sale, Coupon Value: 14.80"
3831,545,2/8/2019,Shipped,732,732,0,0,0,Free Shipping in USA - USPS - First Class Mail - 4 to 7 days,585.6,585.6,9,5/8/2019,raleigh,NC,27609,"Product ID: 658, Product Qty: 1, Product SKU: 802-Bluestone-XL, Product Name: Turtleneck - Long Sleeve, Product Weight: 0.3000, Product Variation Details: Color: Bluestone, Size: XL, Product Unit Price: 84.00, Product Total Price: 84.00|Product ID: 658, Product Qty: 2, Product SKU: 802-Black-XL, Product Name: Turtleneck - Long Sleeve, Product Weight: 0.3000, Product Variation Details: Color: Black, Size: XL, Product Unit Price: 84.00, Product Total Price: 168.00|Product ID: 660, Product Qty: 2, Product SKU: 402-Black-XL, Product Name: Crew Neck - Long Sleeve, Product Weight: 0.3500, Product Variation Details: Color: Black, Size: XL, Product Unit Price: 80.00, Product Total Price: 160.00|Product ID: 664, Product Qty: 1, Product SKU: 302-Bluestone-XL, Product Name: V-Neck - Long Sleeve, Product Weight: 0.3500, Product Variation Details: Color: Bluestone, Size: XL, Product Unit Price: 80.00, Product Total Price: 80.00|Product ID: 664, Product Qty: 3, Product SKU: 302-Black-XL, Product Name: V-Neck - Long Sleeve, Product Weight: 0.3500, Product Variation Details: Color: Black, Size: XL, Product Unit Price: 80.00, Product Total Price: 240.00","Coupon Code: August, Coupon Name: August 2019 Sale, Coupon Value: 146.40"
3835,741,10/8/2019,Shipped,80,80,0,0,0,Free Shipping in USA - USPS - First Class Mail - 4 to 7 days,64,64,1,12/8/2019,Chicago,IL,60610,"Product ID: 667, Product Qty: 1, Product SKU: 202-Navy-M, Product Name: Scoop Neck - Long Sleeve, Product Weight: 0.2000, Product Variation Details: Color: Navy, Size: M, Product Unit Price: 80.00, Product Total Price: 80.00","Coupon Code: August, Coupon Name: August 2019 Sale, Coupon Value: 16.00"
3832,1453,2/8/2019,Shipped,84,84,0,0,0,Free Shipping in USA - USPS - First Class Mail - 4 to 7 days,67.2,67.2,1,5/8/2019,Danbury,NC,27016-7337,"Product ID: 658, Product Qty: 1, Product SKU: 802-Bluestone-L, Product Name: Turtleneck - Long Sleeve, Product Weight: 0.3000, Product Variation Details: Color: Bluestone, Size: L, Product Unit Price: 84.00, Product Total Price: 84.00","Coupon Code: August, Coupon Name: August 2019 Sale, Coupon Value: 16.80"
3834,741,10/8/2019,Shipped,89,89,0,0,0,Free Shipping in USA - USPS - First Class Mail - 4 to 7 days,71.2,71.2,1,12/8/2019,Chicago,IL,60610,"Product ID: 606, Product Qty: 1, Product SKU: 1041-Black-M, Product Name: Tank Dress, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 89.00, Product Total Price: 89.00","Coupon Code: August, Coupon Name: August 2019 Sale, Coupon Value: 17.80"
2568,414,18/10/2016,Shipped,74,74,0,5.5,5.5,Ship by Weight,49.9,49.9,1,19/10/2016,Hopkinton,MA,1748,"Product ID: 586, Product Qty: 1, Product SKU: 402-Fuchsia Purple-M, Product Name: Crew Neck, Long Sleeve, Fuchsia Purple, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 74.00, Product Total Price: 74.00","Coupon Code: babbin, Coupon Name: , Coupon Value: 29.60"
3130,1208,9/8/2017,Shipped,67,67,0,0,0,Free Shipping,53.6,53.6,1,11/8/2017,Menlo Park,CA,94025,"Product ID: 565, Product Qty: 1, Product SKU: 301-Navy-M, Product Name: V-Neck, Short Sleeve, Navy, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 67.00, Product Total Price: 67.00","Coupon Code: BASICS, Coupon Name: basics 20% off, Coupon Value: 13.40"
3132,885,9/8/2017,Shipped,74,74,0,0,0,Free Shipping,59.2,59.2,1,11/8/2017,MorristownNj,NJ,7960,"Product ID: 635, Product Qty: 1, Product SKU: 230-SlateGray-S, Product Name: Scoop Neck, 3/4 Sleeve, Slate Gray, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 74.00, Product Total Price: 74.00","Coupon Code: BASICS, Coupon Name: basics 20% off, Coupon Value: 14.80"
3140,1438,11/8/2017,Shipped,74,74,0,0,0,Free Shipping,59.2,59.2,1,14/08/2017,San Francisco,CA,94118,"Product ID: 553, Product Qty: 1, Product SKU: 202-Navy-XS, Product Name: Scoop Neck, Long Sleeve, Navy, Product Weight: 0.2000, Product Variation Details: Size: XS, Product Unit Price: 74.00, Product Total Price: 74.00","Coupon Code: BASICS, Coupon Name: basics 20% off, Coupon Value: 14.80"
3133,1297,10/8/2017,Shipped,150,150,0,0,0,Free Shipping,120,120,2,11/8/2017,Watertown,WI,53098,"Product ID: 543, Product Qty: 1, Product SKU: 402-White-M, Product Name: Crew Neck, Long Sleeve, White, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 74.00, Product Total Price: 74.00|Product ID: 558, Product Qty: 1, Product SKU: 802-Black-M, Product Name: Turtleneck, Long Sleeve, Black, Product Weight: 0.3000, Product Variation Details: Size: M, Product Unit Price: 76.00, Product Total Price: 76.00","Coupon Code: BASICS, Coupon Name: basics 20% off, Coupon Value: 30.00"
3141,539,12/8/2017,Shipped,152,152,0,0,0,Free Shipping,121.6,121.6,2,14/08/2017,Charlotte,NC,28203,"Product ID: 555, Product Qty: 1, Product SKU: 802-White-L, Product Name: Turtleneck, Long Sleeve, White, Product Weight: 0.3000, Product Variation Details: Size: L, Product Unit Price: 76.00, Product Total Price: 76.00|Product ID: 558, Product Qty: 1, Product SKU: 802-Black-L, Product Name: Turtleneck, Long Sleeve, Black, Product Weight: 0.3000, Product Variation Details: Size: L, Product Unit Price: 76.00, Product Total Price: 76.00","Coupon Code: BASICS, Coupon Name: basics 20% off, Coupon Value: 30.40"
3142,1441,13/08/2017,Shipped,163,163,0,0,0,Free Shipping,130.4,130.4,3,15/08/2017,Melrose,MA,2176,"Product ID: 497, Product Qty: 1, Product SKU: 201-Black-S, Product Name: Scoop Neck, Short Sleeve, Black , Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 67.00, Product Total Price: 67.00|Product ID: 505, Product Qty: 1, Product SKU: 201-White-S, Product Name: Scoop Neck, Short Sleeve, White, Product Weight: 0.3500, Product Variation Details: Size: S, Product Unit Price: 67.00, Product Total Price: 67.00|Product ID: 561, Product Qty: 1, Product SKU: 901-Navy-S, Product Name: Racerback Tank, Navy, Product Weight: 0.3000, Product Variation Details: Size: S, Product Unit Price: 29.00, Product Total Price: 29.00","Coupon Code: BASICS, Coupon Name: basics 20% off, Coupon Value: 32.60"
3139,1440,11/8/2017,Shipped,357,357,0,0,0,Free Shipping,285.6,285.6,6,14/08/2017,Washington,DC,20007,"Product ID: 510, Product Qty: 1, Product SKU: 402-Black-L, Product Name: Crew Neck, Long Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: L, Product Unit Price: 74.00, Product Total Price: 74.00|Product ID: 512, Product Qty: 1, Product SKU: 601-Black-M, Product Name: Camisole, Black, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 72.00, Product Total Price: 72.00|Product ID: 538, Product Qty: 1, Product SKU: 401-Natural-L, Product Name: Crew Neck, Short Sleeve, Natural, Product Weight: 0.3500, Product Variation Details: Size: L, Product Unit Price: 35.00, Product Total Price: 35.00|Product ID: 552, Product Qty: 1, Product SKU: 1070-Black-L, Product Name: Legging, Product Weight: 0.3000, Product Variation Details: Size: L, Product Unit Price: 75.00, Product Total Price: 75.00|Product ID: 561, Product Qty: 1, Product SKU: 901-Navy-M, Product Name: Racerback Tank, Navy, Product Weight: 0.3000, Product Variation Details: Size: M, Product Unit Price: 29.00, Product Total Price: 29.00|Product ID: 648, Product Qty: 1, Product SKU: 9001-Black-L, Product Name: Men's Crew Neck, Short Sleeve, Black, Product Weight: 0.4500, Product Variation Details: Size: L, Product Unit Price: 72.00, Product Total Price: 72.00","Coupon Code: BASICS, Coupon Name: basics 20% off, Coupon Value: 71.40"
1003,653,8/12/2012,Shipped,63.8,62,1.44,5.5,5.5,Ship by Weight,56.54,56.54,1,10/12/2012,Louisville,CO,80027,"Product ID: 511, Product Qty: 1, Product SKU: 501-Black-M, Product Name: Tank, Black, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 63.80, Product Total Price: 63.80","Coupon Code: Bells60, Coupon Name: 20% off => $60, Coupon Value: 12.40"
1006,42,9/12/2012,Shipped,71,69,1.6,5.5,5.5,Ship by Weight,62.3,62.3,1,10/12/2012,Vail,CO,81657,"Product ID: 510, Product Qty: 1, Product SKU: 402-Black-XL, Product Name: Crew Neck, Long Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: XL, Product Unit Price: 71.00, Product Total Price: 71.00","Coupon Code: Bells60, Coupon Name: 20% off => $60, Coupon Value: 13.80"
1010,14,11/12/2012,Shipped,69,69,0,5.5,5.5,Ship by Weight,60.7,60.7,1,13/12/2012,Portland,OR,97215,"Product ID: 569, Product Qty: 1, Product SKU: 202-Grey-M, Product Name: Modest Scoop, Long Sleeve, Slate Gray, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 69.00, Product Total Price: 69.00","Coupon Code: Bells60, Coupon Name: 20% off => $60, Coupon Value: 13.80"
992,471,30/11/2012,Shipped,73.06,71,1.65,5.5,5.5,Ship by Weight,63.95,63.95,1,3/12/2012,Aurora,CO,80015,"Product ID: 558, Product Qty: 1, Product SKU: 802-Black-S, Product Name: Turtleneck, Long Sleeve, Black, Product Weight: 0.3000, Product Variation Details: Size: S, Product Unit Price: 73.06, Product Total Price: 73.06","Coupon Code: Bells60, Coupon Name: 20% off => $60, Coupon Value: 14.20"
991,387,30/11/2012,Shipped,82,82,0,5.5,5.5,Ship by Weight,71.1,71.1,1,3/12/2012,Seattle,WA,98105,"Product ID: 523, Product Qty: 1, Product SKU: 1040-Black-M, Product Name: Night Gown, Black, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 82.00, Product Total Price: 82.00","Coupon Code: Bells60, Coupon Name: 20% off => $60, Coupon Value: 16.40"
1392,680,12/2/2014,Shipped,587,587,0,0,0,Free Shipping,469.6,469.6,13,13/02/2014,San Francisco,CA,94115,"Product ID: 510, Product Qty: 2, Product SKU: 402-Black-M, Product Name: Crew Neck, Long Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 69.00, Product Total Price: 138.00|Product ID: 520, Product Qty: 5, Product SKU: 1031-White-M, Product Name: Thong, White, Product Weight: 0.1000, Product Variation Details: Size: M, Product Unit Price: 10.00, Product Total Price: 50.00|Product ID: 537, Product Qty: 2, Product SKU: 401-White-M, Product Name: Crew Neck, Short Sleeve, White, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 62.00, Product Total Price: 124.00|Product ID: 538, Product Qty: 1, Product SKU: 401-Natural-M, Product Name: Crew Neck, Short Sleeve, Natural, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 62.00, Product Total Price: 62.00|Product ID: 543, Product Qty: 2, Product SKU: 402-White-M, Product Name: Crew Neck, Long Sleeve, White, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 69.00, Product Total Price: 138.00|Product ID: 552, Product Qty: 1, Product SKU: 1070-Black-S, Product Name: Legging, Product Weight: 0.3000, Product Variation Details: Size: S, Product Unit Price: 75.00, Product Total Price: 75.00","Coupon Code: bemine, Coupon Name: bemine, Coupon Value: 117.40"
1373,814,3/2/2014,Shipped,69,69,0,5.5,5.5,Ship by Weight,60.7,60.7,1,5/2/2014,Mill Valley,CA,94941,"Product ID: 543, Product Qty: 1, Product SKU: 402-White-M, Product Name: Crew Neck, Long Sleeve, White, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 69.00, Product Total Price: 69.00","Coupon Code: bemine, Coupon Name: bemine, Coupon Value: 13.80"
1377,768,3/2/2014,Shipped,69,69,0,5.5,5.5,Ship by Weight,60.7,60.7,1,5/2/2014,Brooklyn,NY,11215,"Product ID: 496, Product Qty: 1, Product SKU: 202-Black-M, Product Name: Modest Scoop, Long Sleeve, Black, Product Weight: 0.3500, Product Variation Details: Size: M, Product Unit Price: 69.00, Product Total Price: 69.00","Coupon Code: bemine, Coupon Name: bemine, Coupon Value: 13.80"
